year,round,series,winner_team_id,loser_team_id,winner_team_wins,loser_team_losses,winner_team_year,winner_team_league,winner_team_franchise,winner_team_conference,winner_team_division,winner_team_rank,winner_team_playoff,winner_team_seeded,winner_team_first_round,winner_team_semis,winner_team_finals,winner_team_name,winner_team_off_fg_made,winner_team_off_fg_attempted,winner_team_off_ft_made,winner_team_off_ft_attempted,winner_team_off_3pt_made,winner_team_off_3pt_attempted,winner_team_off_orebounds,winner_team_off_drebounds,winner_team_off_rebounds,winner_team_off_assists,winner_team_off_pf,winner_team_off_steals,winner_team_off_turnovers,winner_team_off_blocks,winner_team_off_points,winner_team_def_fg_made,winner_team_def_fg_attempted,winner_team_def_ft_made,winner_team_def_ft_attempted,winner_team_def_3pt_made,winner_team_def_3pt_attempted,winner_team_def_orebounds,winner_team_def_drebounds,winner_team_def_rebounds,winner_team_def_assists,winner_team_def_pf,winner_team_def_steals,winner_team_def_turnovers,winner_team_def_blocks,winner_team_def_points,winner_team_orb,winner_team_drb,winner_team_trb,winner_team_opp_orb,winner_team_opp_drb,winner_team_opp_trb,winner_team_losses,winner_team_games_played,winner_team_home_wins,winner_team_home_losses,winner_team_away_wins,winner_team_away_losses,winner_team_conf_wins,winner_team_conf_losses,winner_team_minutes,winner_team_attendance,winner_team_arena,loser_team_year,loser_team_league,loser_team_franchise,loser_team_conference,loser_team_division,loser_team_rank,loser_team_playoff,loser_team_seeded,loser_team_first_round,loser_team_semis,loser_team_finals,loser_team_name,loser_team_off_fg_made,loser_team_off_fg_attempted,loser_team_off_ft_made,loser_team_off_ft_attempted,loser_team_off_3pt_made,loser_team_off_3pt_attempted,loser_team_off_orebounds,loser_team_off_drebounds,loser_team_off_rebounds,loser_team_off_assists,loser_team_off_pf,loser_team_off_steals,loser_team_off_turnovers,loser_team_off_blocks,loser_team_off_points,loser_team_def_fg_made,loser_team_def_fg_attempted,loser_team_def_ft_made,loser_team_def_ft_attempted,loser_team_def_3pt_made,loser_team_def_3pt_attempted,loser_team_def_orebounds,loser_team_def_drebounds,loser_team_def_rebounds,loser_team_def_assists,loser_team_def_pf,loser_team_def_steals,loser_team_def_turnovers,loser_team_def_blocks,loser_team_def_points,loser_team_orb,loser_team_drb,loser_team_trb,loser_team_opp_orb,loser_team_opp_drb,loser_team_opp_trb,loser_team_wins,loser_team_games_played,loser_team_home_wins,loser_team_home_losses,loser_team_away_wins,loser_team_away_losses,loser_team_conf_wins,loser_team_conf_losses,loser_team_minutes,loser_team_attendance,loser_team_arena,winner_post_W,winner_post_L,loser_post_W,loser_post_L,winner_coach_id,winner_coach_wins,winner_coach_losses,winner_coach_stint,winner_coach_post_wins,winner_coach_post_losses,loser_coach_id,loser_coach_wins,loser_coach_losses,loser_coach_stint,loser_coach_post_wins,loser_coach_post_losses,playerID,stint,tmID,lgID,GP,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,dq,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PostDQ,bioID,pos,firstseason,lastseason,height,weight,college,collegeOther,birthDate,deathDate,award
7,FR,D,SAC,LAS,18,9,5,WNBA,SAC,WE,,4,Y,0,W,L,,Sacramento Monarchs,874,2072,435,604,129,365,389,635,1024,519,641,314,485,118,2312,803,1872,474,631,161,458,310,676,986,513,646,241,593,117,2241,0,0,0,0,0,0,16,34,10,7,8,9,12,10,6900,147544,ARCO Arena (II),5,WNBA,LAS,WE,,1,Y,0,L,,,Los Angeles Sparks,904,2069,530,722,157,414,312,809,1121,626,731,262,529,148,2495,815,2095,557,761,174,511,339,727,1066,532,704,288,523,114,2361,0,0,0,0,0,0,25,34,15,2,10,7,16,6,6975,177269,Staples Center,3,3,1,2,whisejo99w,18,16,0,3,3,thompka99w,11,3,2,1,2,griffyo01w,0,SAC,WNBA,34,34,1031,494,122,124,246,42,75,41,59,99,341,177,186,140,1,0,2,6,6,204,82,20,29,49,8,12,6,12,15,63,31,24,20,0,0,0,griffyo01w,C-F,0,0,75.0,188,Florida Atlantic,,1970-03-01,0000-00-00,WNBA All-Decade Team
6,FR,D,SAC,LAS,18,9,5,WNBA,SAC,WE,,4,Y,0,W,L,,Sacramento Monarchs,874,2072,435,604,129,365,389,635,1024,519,641,314,485,118,2312,803,1872,474,631,161,458,310,676,986,513,646,241,593,117,2241,0,0,0,0,0,0,16,34,10,7,8,9,12,10,6900,147544,ARCO Arena (II),5,WNBA,LAS,WE,,1,Y,0,L,,,Los Angeles Sparks,904,2069,530,722,157,414,312,809,1121,626,731,262,529,148,2495,815,2095,557,761,174,511,339,727,1066,532,704,288,523,114,2361,0,0,0,0,0,0,25,34,15,2,10,7,16,6,6975,177269,Staples Center,3,3,1,2,whisejo99w,18,16,0,3,3,thompka99w,11,3,2,1,2,griffyo01w,0,SAC,WNBA,34,34,1031,494,122,124,246,42,75,41,59,99,341,177,186,140,1,0,2,6,6,204,82,20,29,49,8,12,6,12,15,63,31,24,20,0,0,0,griffyo01w,C-F,0,0,75.0,188,Florida Atlantic,,1970-03-01,0000-00-00,WNBA Finals Most Valuable Player
7,FR,D,SAC,LAS,18,9,5,WNBA,SAC,WE,,4,Y,0,W,L,,Sacramento Monarchs,874,2072,435,604,129,365,389,635,1024,519,641,314,485,118,2312,803,1872,474,631,161,458,310,676,986,513,646,241,593,117,2241,0,0,0,0,0,0,16,34,10,7,8,9,12,10,6900,147544,ARCO Arena (II),5,WNBA,LAS,WE,,1,Y,0,L,,,Los Angeles Sparks,904,2069,530,722,157,414,312,809,1121,626,731,262,529,148,2495,815,2095,557,761,174,511,339,727,1066,532,704,288,523,114,2361,0,0,0,0,0,0,25,34,15,2,10,7,16,6,6975,177269,Staples Center,3,3,1,2,whisejo99w,18,16,0,3,3,weisery99w,11,3,2,1,2,griffyo01w,0,SAC,WNBA,34,34,1031,494,122,124,246,42,75,41,59,99,341,177,186,140,1,0,2,6,6,204,82,20,29,49,8,12,6,12,15,63,31,24,20,0,0,0,griffyo01w,C-F,0,0,75.0,188,Florida Atlantic,,1970-03-01,0000-00-00,WNBA All-Decade Team
6,FR,D,SAC,LAS,18,9,5,WNBA,SAC,WE,,4,Y,0,W,L,,Sacramento Monarchs,874,2072,435,604,129,365,389,635,1024,519,641,314,485,118,2312,803,1872,474,631,161,458,310,676,986,513,646,241,593,117,2241,0,0,0,0,0,0,16,34,10,7,8,9,12,10,6900,147544,ARCO Arena (II),5,WNBA,LAS,WE,,1,Y,0,L,,,Los Angeles Sparks,904,2069,530,722,157,414,312,809,1121,626,731,262,529,148,2495,815,2095,557,761,174,511,339,727,1066,532,704,288,523,114,2361,0,0,0,0,0,0,25,34,15,2,10,7,16,6,6975,177269,Staples Center,3,3,1,2,whisejo99w,18,16,0,3,3,weisery99w,11,3,2,1,2,griffyo01w,0,SAC,WNBA,34,34,1031,494,122,124,246,42,75,41,59,99,341,177,186,140,1,0,2,6,6,204,82,20,29,49,8,12,6,12,15,63,31,24,20,0,0,0,griffyo01w,C-F,0,0,75.0,188,Florida Atlantic,,1970-03-01,0000-00-00,WNBA Finals Most Valuable Player
10,FR,D,SAC,LAS,18,9,5,WNBA,SAC,WE,,4,Y,0,W,L,,Sacramento Monarchs,874,2072,435,604,129,365,389,635,1024,519,641,314,485,118,2312,803,1872,474,631,161,458,310,676,986,513,646,241,593,117,2241,0,0,0,0,0,0,16,34,10,7,8,9,12,10,6900,147544,ARCO Arena (II),5,WNBA,LAS,WE,,1,Y,0,L,,,Los Angeles Sparks,904,2069,530,722,157,414,312,809,1121,626,731,262,529,148,2495,815,2095,557,761,174,511,339,727,1066,532,704,288,523,114,2361,0,0,0,0,0,0,25,34,15,2,10,7,16,6,6975,177269,Staples Center,3,3,1,2,whisejo99w,18,16,0,3,3,coopemi01w,14,6,1,0,0,lawsoka01w,0,SAC,WNBA,34,10,827,294,12,65,77,68,21,8,53,41,245,103,44,37,134,51,0,6,0,153,58,3,12,15,11,8,1,5,10,54,20,9,8,24,10,0,lawsoka01w,G,0,0,69.0,165,Tennessee,,1981-02-14,0000-00-00,Kim Perrot Sportsmanship
10,FR,D,SAC,LAS,18,9,5,WNBA,SAC,WE,,4,Y,0,W,L,,Sacramento Monarchs,874,2072,435,604,129,365,389,635,1024,519,641,314,485,118,2312,803,1872,474,631,161,458,310,676,986,513,646,241,593,117,2241,0,0,0,0,0,0,16,34,10,7,8,9,12,10,6900,147544,ARCO Arena (II),5,WNBA,LAS,WE,,1,Y,0,L,,,Los Angeles Sparks,904,2069,530,722,157,414,312,809,1121,626,731,262,529,148,2495,815,2095,557,761,174,511,339,727,1066,532,704,288,523,114,2361,0,0,0,0,0,0,25,34,15,2,10,7,16,6,6975,177269,Staples Center,3,3,1,2,whisejo99w,18,16,0,3,3,thompka99w,11,3,2,1,2,lawsoka01w,0,SAC,WNBA,34,10,827,294,12,65,77,68,21,8,53,41,245,103,44,37,134,51,0,6,0,153,58,3,12,15,11,8,1,5,10,54,20,9,8,24,10,0,lawsoka01w,G,0,0,69.0,165,Tennessee,,1981-02-14,0000-00-00,Kim Perrot Sportsmanship
10,FR,D,SAC,LAS,18,9,5,WNBA,SAC,WE,,4,Y,0,W,L,,Sacramento Monarchs,874,2072,435,604,129,365,389,635,1024,519,641,314,485,118,2312,803,1872,474,631,161,458,310,676,986,513,646,241,593,117,2241,0,0,0,0,0,0,16,34,10,7,8,9,12,10,6900,147544,ARCO Arena (II),5,WNBA,LAS,WE,,1,Y,0,L,,,Los Angeles Sparks,904,2069,530,722,157,414,312,809,1121,626,731,262,529,148,2495,815,2095,557,761,174,511,339,727,1066,532,704,288,523,114,2361,0,0,0,0,0,0,25,34,15,2,10,7,16,6,6975,177269,Staples Center,3,3,1,2,whisejo99w,18,16,0,3,3,weisery99w,11,3,2,1,2,lawsoka01w,0,SAC,WNBA,34,10,827,294,12,65,77,68,21,8,53,41,245,103,44,37,134,51,0,6,0,153,58,3,12,15,11,8,1,5,10,54,20,9,8,24,10,0,lawsoka01w,G,0,0,69.0,165,Tennessee,,1981-02-14,0000-00-00,Kim Perrot Sportsmanship
7,FR,D,SAC,LAS,18,9,5,WNBA,SAC,WE,,4,Y,0,W,L,,Sacramento Monarchs,874,2072,435,604,129,365,389,635,1024,519,641,314,485,118,2312,803,1872,474,631,161,458,310,676,986,513,646,241,593,117,2241,0,0,0,0,0,0,16,34,10,7,8,9,12,10,6900,147544,ARCO Arena (II),5,WNBA,LAS,WE,,1,Y,0,L,,,Los Angeles Sparks,904,2069,530,722,157,414,312,809,1121,626,731,262,529,148,2495,815,2095,557,761,174,511,339,727,1066,532,704,288,523,114,2361,0,0,0,0,0,0,25,34,15,2,10,7,16,6,6975,177269,Staples Center,3,3,1,2,whisejo99w,18,16,0,3,3,coopemi01w,14,6,1,0,0,penicti01w,0,SAC,WNBA,33,32,970,199,14,88,102,163,64,2,72,64,178,63,70,50,68,23,0,6,6,193,25,4,16,20,32,15,2,19,17,27,6,16,11,15,2,0,penicti01w,G,0,0,71.0,145,Old Dominion,,1974-09-18,0000-00-00,WNBA All Decade Team Honorable Mention
7,FR,D,SAC,LAS,18,9,5,WNBA,SAC,WE,,4,Y,0,W,L,,Sacramento Monarchs,874,2072,435,604,129,365,389,635,1024,519,641,314,485,118,2312,803,1872,474,631,161,458,310,676,986,513,646,241,593,117,2241,0,0,0,0,0,0,16,34,10,7,8,9,12,10,6900,147544,ARCO Arena (II),5,WNBA,LAS,WE,,1,Y,0,L,,,Los Angeles Sparks,904,2069,530,722,157,414,312,809,1121,626,731,262,529,148,2495,815,2095,557,761,174,511,339,727,1066,532,704,288,523,114,2361,0,0,0,0,0,0,25,34,15,2,10,7,16,6,6975,177269,Staples Center,3,3,1,2,whisejo99w,18,16,0,3,3,thompka99w,11,3,2,1,2,penicti01w,0,SAC,WNBA,33,32,970,199,14,88,102,163,64,2,72,64,178,63,70,50,68,23,0,6,6,193,25,4,16,20,32,15,2,19,17,27,6,16,11,15,2,0,penicti01w,G,0,0,71.0,145,Old Dominion,,1974-09-18,0000-00-00,WNBA All Decade Team Honorable Mention
7,FR,D,SAC,LAS,18,9,5,WNBA,SAC,WE,,4,Y,0,W,L,,Sacramento Monarchs,874,2072,435,604,129,365,389,635,1024,519,641,314,485,118,2312,803,1872,474,631,161,458,310,676,986,513,646,241,593,117,2241,0,0,0,0,0,0,16,34,10,7,8,9,12,10,6900,147544,ARCO Arena (II),5,WNBA,LAS,WE,,1,Y,0,L,,,Los Angeles Sparks,904,2069,530,722,157,414,312,809,1121,626,731,262,529,148,2495,815,2095,557,761,174,511,339,727,1066,532,704,288,523,114,2361,0,0,0,0,0,0,25,34,15,2,10,7,16,6,6975,177269,Staples Center,3,3,1,2,whisejo99w,18,16,0,3,3,weisery99w,11,3,2,1,2,penicti01w,0,SAC,WNBA,33,32,970,199,14,88,102,163,64,2,72,64,178,63,70,50,68,23,0,6,6,193,25,4,16,20,32,15,2,19,17,27,6,16,11,15,2,0,penicti01w,G,0,0,71.0,145,Old Dominion,,1974-09-18,0000-00-00,WNBA All Decade Team Honorable Mention
8,F,G,SEA,CON,20,16,5,WNBA,SEA,WE,,2,Y,0,W,W,W,Seattle Storm,873,2025,524,676,167,439,350,709,1059,552,665,302,499,131,2437,851,1989,423,592,139,391,303,679,982,507,678,252,527,137,2264,0,0,0,0,0,0,14,34,13,4,7,10,13,9,6825,134291,KeyArena at Seattle Center,5,WNBA,CON,EA,,1,Y,0,W,W,L,Connecticut Sun,876,2051,434,590,149,467,321,724,1045,572,610,299,462,96,2335,858,1996,443,599,145,384,306,757,1063,565,627,239,492,113,2304,0,0,0,0,0,0,18,34,10,7,8,9,14,6,6900,114017,Mohegan Sun Arena,6,2,5,3,donovan99w,20,14,0,6,2,thibami99w,18,16,0,5,3,beviltu01w,0,SEA,WNBA,34,0,358,79,6,20,26,29,38,2,26,48,60,24,29,20,26,11,0,8,0,111,22,3,13,16,11,8,1,9,12,17,8,4,3,7,3,0,beviltu01w,G,0,0,67.0,145,,,1972-07-19,0000-00-00,Kim Perrot Sportsmanship Award
7,F,G,SEA,CON,20,16,5,WNBA,SEA,WE,,2,Y,0,W,W,W,Seattle Storm,873,2025,524,676,167,439,350,709,1059,552,665,302,499,131,2437,851,1989,423,592,139,391,303,679,982,507,678,252,527,137,2264,0,0,0,0,0,0,14,34,13,4,7,10,13,9,6825,134291,KeyArena at Seattle Center,5,WNBA,CON,EA,,1,Y,0,W,W,L,Connecticut Sun,876,2051,434,590,149,467,321,724,1045,572,610,299,462,96,2335,858,1996,443,599,145,384,306,757,1063,565,627,239,492,113,2304,0,0,0,0,0,0,18,34,10,7,8,9,14,6,6900,114017,Mohegan Sun Arena,6,2,5,3,donovan99w,20,14,0,6,2,thibami99w,18,16,0,5,3,birdsu01w,0,SEA,WNBA,34,34,1136,439,22,84,106,184,51,5,87,48,326,151,85,73,146,64,0,8,8,233,68,5,21,26,42,12,0,16,13,61,23,21,16,20,6,0,birdsu01w,G,0,0,69.0,150,Connecticut,,1980-10-16,0000-00-00,WNBA All-Decade Team
8,F,G,SEA,CON,20,16,5,WNBA,SEA,WE,,2,Y,0,W,W,W,Seattle Storm,873,2025,524,676,167,439,350,709,1059,552,665,302,499,131,2437,851,1989,423,592,139,391,303,679,982,507,678,252,527,137,2264,0,0,0,0,0,0,14,34,13,4,7,10,13,9,6825,134291,KeyArena at Seattle Center,5,WNBA,CON,EA,,1,Y,0,W,W,L,Connecticut Sun,876,2051,434,590,149,467,321,724,1045,572,610,299,462,96,2335,858,1996,443,599,145,384,306,757,1063,565,627,239,492,113,2304,0,0,0,0,0,0,18,34,10,7,8,9,14,6,6900,114017,Mohegan Sun Arena,6,2,5,3,donovan99w,20,14,0,6,2,thibami99w,18,16,0,5,3,jacksla01w,0,SEA,WNBA,31,31,1070,634,64,143,207,51,31,62,67,93,460,220,175,142,115,52,0,8,8,287,157,20,40,60,11,8,9,16,23,113,53,39,35,22,16,0,jacksla01w,F-C,0,0,77.0,187,,,1981-05-11,0000-00-00,Defensive Player of the Year
4,F,G,SEA,CON,20,16,5,WNBA,SEA,WE,,2,Y,0,W,W,W,Seattle Storm,873,2025,524,676,167,439,350,709,1059,552,665,302,499,131,2437,851,1989,423,592,139,391,303,679,982,507,678,252,527,137,2264,0,0,0,0,0,0,14,34,13,4,7,10,13,9,6825,134291,KeyArena at Seattle Center,5,WNBA,CON,EA,,1,Y,0,W,W,L,Connecticut Sun,876,2051,434,590,149,467,321,724,1045,572,610,299,462,96,2335,858,1996,443,599,145,384,306,757,1063,565,627,239,492,113,2304,0,0,0,0,0,0,18,34,10,7,8,9,14,6,6900,114017,Mohegan Sun Arena,6,2,5,3,donovan99w,20,14,0,6,2,thibami99w,18,16,0,5,3,jacksla01w,0,SEA,WNBA,31,31,1070,634,64,143,207,51,31,62,67,93,460,220,175,142,115,52,0,8,8,287,157,20,40,60,11,8,9,16,23,113,53,39,35,22,16,0,jacksla01w,F-C,0,0,77.0,187,,,1981-05-11,0000-00-00,Most Valuable Player
8,F,G,SEA,CON,20,16,5,WNBA,SEA,WE,,2,Y,0,W,W,W,Seattle Storm,873,2025,524,676,167,439,350,709,1059,552,665,302,499,131,2437,851,1989,423,592,139,391,303,679,982,507,678,252,527,137,2264,0,0,0,0,0,0,14,34,13,4,7,10,13,9,6825,134291,KeyArena at Seattle Center,5,WNBA,CON,EA,,1,Y,0,W,W,L,Connecticut Sun,876,2051,434,590,149,467,321,724,1045,572,610,299,462,96,2335,858,1996,443,599,145,384,306,757,1063,565,627,239,492,113,2304,0,0,0,0,0,0,18,34,10,7,8,9,14,6,6900,114017,Mohegan Sun Arena,6,2,5,3,donovan99w,20,14,0,6,2,thibami99w,18,16,0,5,3,jacksla01w,0,SEA,WNBA,31,31,1070,634,64,143,207,51,31,62,67,93,460,220,175,142,115,52,0,8,8,287,157,20,40,60,11,8,9,16,23,113,53,39,35,22,16,0,jacksla01w,F-C,0,0,77.0,187,,,1981-05-11,0000-00-00,Most Valuable Player
7,F,G,SEA,CON,20,16,5,WNBA,SEA,WE,,2,Y,0,W,W,W,Seattle Storm,873,2025,524,676,167,439,350,709,1059,552,665,302,499,131,2437,851,1989,423,592,139,391,303,679,982,507,678,252,527,137,2264,0,0,0,0,0,0,14,34,13,4,7,10,13,9,6825,134291,KeyArena at Seattle Center,5,WNBA,CON,EA,,1,Y,0,W,W,L,Connecticut Sun,876,2051,434,590,149,467,321,724,1045,572,610,299,462,96,2335,858,1996,443,599,145,384,306,757,1063,565,627,239,492,113,2304,0,0,0,0,0,0,18,34,10,7,8,9,14,6,6900,114017,Mohegan Sun Arena,6,2,5,3,donovan99w,20,14,0,6,2,thibami99w,18,16,0,5,3,jacksla01w,0,SEA,WNBA,31,31,1070,634,64,143,207,51,31,62,67,93,460,220,175,142,115,52,0,8,8,287,157,20,40,60,11,8,9,16,23,113,53,39,35,22,16,0,jacksla01w,F-C,0,0,77.0,187,,,1981-05-11,0000-00-00,WNBA All-Decade Team
1,F,G,SEA,CON,20,16,5,WNBA,SEA,WE,,2,Y,0,W,W,W,Seattle Storm,873,2025,524,676,167,439,350,709,1059,552,665,302,499,131,2437,851,1989,423,592,139,391,303,679,982,507,678,252,527,137,2264,0,0,0,0,0,0,14,34,13,4,7,10,13,9,6825,134291,KeyArena at Seattle Center,5,WNBA,CON,EA,,1,Y,0,W,W,L,Connecticut Sun,876,2051,434,590,149,467,321,724,1045,572,610,299,462,96,2335,858,1996,443,599,145,384,306,757,1063,565,627,239,492,113,2304,0,0,0,0,0,0,18,34,10,7,8,9,14,6,6900,114017,Mohegan Sun Arena,6,2,5,3,donovan99w,20,14,0,6,2,thibami99w,18,16,0,5,3,lennobe01w,0,SEA,WNBA,32,32,920,358,28,131,159,79,34,3,77,89,330,139,68,58,83,22,0,8,8,251,117,4,25,29,21,8,1,23,21,97,44,24,21,18,8,0,lennobe01w,G,0,0,68.0,143,Louisiana Tech,,1976-12-04,0000-00-00,Rookie of the Year
5,F,G,SEA,CON,20,16,5,WNBA,SEA,WE,,2,Y,0,W,W,W,Seattle Storm,873,2025,524,676,167,439,350,709,1059,552,665,302,499,131,2437,851,1989,423,592,139,391,303,679,982,507,678,252,527,137,2264,0,0,0,0,0,0,14,34,13,4,7,10,13,9,6825,134291,KeyArena at Seattle Center,5,WNBA,CON,EA,,1,Y,0,W,W,L,Connecticut Sun,876,2051,434,590,149,467,321,724,1045,572,610,299,462,96,2335,858,1996,443,599,145,384,306,757,1063,565,627,239,492,113,2304,0,0,0,0,0,0,18,34,10,7,8,9,14,6,6900,114017,Mohegan Sun Arena,6,2,5,3,donovan99w,20,14,0,6,2,thibami99w,18,16,0,5,3,lennobe01w,0,SEA,WNBA,32,32,920,358,28,131,159,79,34,3,77,89,330,139,68,58,83,22,0,8,8,251,117,4,25,29,21,8,1,23,21,97,44,24,21,18,8,0,lennobe01w,G,0,0,68.0,143,Louisiana Tech,,1976-12-04,0000-00-00,WNBA Finals Most Valuable Player
8,FR,C,SEA,MIN,20,16,5,WNBA,SEA,WE,,2,Y,0,W,W,W,Seattle Storm,873,2025,524,676,167,439,350,709,1059,552,665,302,499,131,2437,851,1989,423,592,139,391,303,679,982,507,678,252,527,137,2264,0,0,0,0,0,0,14,34,13,4,7,10,13,9,6825,134291,KeyArena at Seattle Center,5,WNBA,MIN,WE,,3,Y,0,L,,,Minnesota Lynx,767,1900,454,640,177,542,332,724,1056,526,660,257,613,139,2165,804,1972,490,669,92,330,323,713,1036,508,676,333,502,133,2190,0,0,0,0,0,0,18,34,11,6,7,10,12,10,6850,125097,Target Center,6,2,0,2,donovan99w,20,14,0,6,2,mcconsu01w,18,16,0,0,2,beviltu01w,0,SEA,WNBA,34,0,358,79,6,20,26,29,38,2,26,48,60,24,29,20,26,11,0,8,0,111,22,3,13,16,11,8,1,9,12,17,8,4,3,7,3,0,beviltu01w,G,0,0,67.0,145,,,1972-07-19,0000-00-00,Kim Perrot Sportsmanship Award
7,FR,C,SEA,MIN,20,16,5,WNBA,SEA,WE,,2,Y,0,W,W,W,Seattle Storm,873,2025,524,676,167,439,350,709,1059,552,665,302,499,131,2437,851,1989,423,592,139,391,303,679,982,507,678,252,527,137,2264,0,0,0,0,0,0,14,34,13,4,7,10,13,9,6825,134291,KeyArena at Seattle Center,5,WNBA,MIN,WE,,3,Y,0,L,,,Minnesota Lynx,767,1900,454,640,177,542,332,724,1056,526,660,257,613,139,2165,804,1972,490,669,92,330,323,713,1036,508,676,333,502,133,2190,0,0,0,0,0,0,18,34,11,6,7,10,12,10,6850,125097,Target Center,6,2,0,2,donovan99w,20,14,0,6,2,mcconsu01w,18,16,0,0,2,birdsu01w,0,SEA,WNBA,34,34,1136,439,22,84,106,184,51,5,87,48,326,151,85,73,146,64,0,8,8,233,68,5,21,26,42,12,0,16,13,61,23,21,16,20,6,0,birdsu01w,G,0,0,69.0,150,Connecticut,,1980-10-16,0000-00-00,WNBA All-Decade Team
8,FR,C,SEA,MIN,20,16,5,WNBA,SEA,WE,,2,Y,0,W,W,W,Seattle Storm,873,2025,524,676,167,439,350,709,1059,552,665,302,499,131,2437,851,1989,423,592,139,391,303,679,982,507,678,252,527,137,2264,0,0,0,0,0,0,14,34,13,4,7,10,13,9,6825,134291,KeyArena at Seattle Center,5,WNBA,MIN,WE,,3,Y,0,L,,,Minnesota Lynx,767,1900,454,640,177,542,332,724,1056,526,660,257,613,139,2165,804,1972,490,669,92,330,323,713,1036,508,676,333,502,133,2190,0,0,0,0,0,0,18,34,11,6,7,10,12,10,6850,125097,Target Center,6,2,0,2,donovan99w,20,14,0,6,2,mcconsu01w,18,16,0,0,2,jacksla01w,0,SEA,WNBA,31,31,1070,634,64,143,207,51,31,62,67,93,460,220,175,142,115,52,0,8,8,287,157,20,40,60,11,8,9,16,23,113,53,39,35,22,16,0,jacksla01w,F-C,0,0,77.0,187,,,1981-05-11,0000-00-00,Defensive Player of the Year
4,FR,C,SEA,MIN,20,16,5,WNBA,SEA,WE,,2,Y,0,W,W,W,Seattle Storm,873,2025,524,676,167,439,350,709,1059,552,665,302,499,131,2437,851,1989,423,592,139,391,303,679,982,507,678,252,527,137,2264,0,0,0,0,0,0,14,34,13,4,7,10,13,9,6825,134291,KeyArena at Seattle Center,5,WNBA,MIN,WE,,3,Y,0,L,,,Minnesota Lynx,767,1900,454,640,177,542,332,724,1056,526,660,257,613,139,2165,804,1972,490,669,92,330,323,713,1036,508,676,333,502,133,2190,0,0,0,0,0,0,18,34,11,6,7,10,12,10,6850,125097,Target Center,6,2,0,2,donovan99w,20,14,0,6,2,mcconsu01w,18,16,0,0,2,jacksla01w,0,SEA,WNBA,31,31,1070,634,64,143,207,51,31,62,67,93,460,220,175,142,115,52,0,8,8,287,157,20,40,60,11,8,9,16,23,113,53,39,35,22,16,0,jacksla01w,F-C,0,0,77.0,187,,,1981-05-11,0000-00-00,Most Valuable Player
8,FR,C,SEA,MIN,20,16,5,WNBA,SEA,WE,,2,Y,0,W,W,W,Seattle Storm,873,2025,524,676,167,439,350,709,1059,552,665,302,499,131,2437,851,1989,423,592,139,391,303,679,982,507,678,252,527,137,2264,0,0,0,0,0,0,14,34,13,4,7,10,13,9,6825,134291,KeyArena at Seattle Center,5,WNBA,MIN,WE,,3,Y,0,L,,,Minnesota Lynx,767,1900,454,640,177,542,332,724,1056,526,660,257,613,139,2165,804,1972,490,669,92,330,323,713,1036,508,676,333,502,133,2190,0,0,0,0,0,0,18,34,11,6,7,10,12,10,6850,125097,Target Center,6,2,0,2,donovan99w,20,14,0,6,2,mcconsu01w,18,16,0,0,2,jacksla01w,0,SEA,WNBA,31,31,1070,634,64,143,207,51,31,62,67,93,460,220,175,142,115,52,0,8,8,287,157,20,40,60,11,8,9,16,23,113,53,39,35,22,16,0,jacksla01w,F-C,0,0,77.0,187,,,1981-05-11,0000-00-00,Most Valuable Player
7,FR,C,SEA,MIN,20,16,5,WNBA,SEA,WE,,2,Y,0,W,W,W,Seattle Storm,873,2025,524,676,167,439,350,709,1059,552,665,302,499,131,2437,851,1989,423,592,139,391,303,679,982,507,678,252,527,137,2264,0,0,0,0,0,0,14,34,13,4,7,10,13,9,6825,134291,KeyArena at Seattle Center,5,WNBA,MIN,WE,,3,Y,0,L,,,Minnesota Lynx,767,1900,454,640,177,542,332,724,1056,526,660,257,613,139,2165,804,1972,490,669,92,330,323,713,1036,508,676,333,502,133,2190,0,0,0,0,0,0,18,34,11,6,7,10,12,10,6850,125097,Target Center,6,2,0,2,donovan99w,20,14,0,6,2,mcconsu01w,18,16,0,0,2,jacksla01w,0,SEA,WNBA,31,31,1070,634,64,143,207,51,31,62,67,93,460,220,175,142,115,52,0,8,8,287,157,20,40,60,11,8,9,16,23,113,53,39,35,22,16,0,jacksla01w,F-C,0,0,77.0,187,,,1981-05-11,0000-00-00,WNBA All-Decade Team
